entry_date,ticker,exit_date,stock_entry_price,stock_exit_price,call_premium_pct,pnl_pct,leg
2023-05-29,DVN,2023-07-24,43.5226,48.2203,2.708,8.09,primary
2023-05-29,ELV,2023-07-24,448.8221,446.4658,1.9035,-1.9,primary
2023-05-29,EMR,2023-07-24,78.7085,86.4643,1.664,8.19,primary
2023-05-29,FCX,2023-07-24,35.8047,42.1601,1.3065,16.44,primary
2023-05-29,GD,2023-07-24,197.583,211.6859,1.3065,5.83,primary
2023-05-29,GILD,2023-07-24,70.3573,70.0971,1.9341,-1.93,primary
2023-05-29,ITW,2023-07-24,214.9175,245.1233,1.664,12.39,primary
2023-05-29,KMI,2023-07-24,14.5149,15.2254,2.708,2.19,primary
2023-05-29,NOC,2023-07-24,424.1292,429.7195,1.3065,0.01,primary
2023-05-29,NUE,2023-07-24,135.7102,162.7835,1.3065,18.64,primary
2023-05-29,OXY,2023-07-24,56.6922,59.1395,2.1785,2.14,primary
2023-05-29,PCAR,2023-07-24,65.8399,76.6546,3.6486,12.78,primary
2023-05-29,SPG,2023-07-24,90.8915,107.9992,2.4755,16.35,primary
2023-05-29,TJX,2023-07-24,75.3168,83.7443,2.4755,8.71,primary
2023-05-29,TT,2023-07-24,167.672,193.3219,1.664,13.63,primary
2023-05-29,WMB,2023-07-24,26.6772,30.4879,2.708,11.58,primary
2023-06-05,ADI,2023-07-31,174.301,179.9276,1.2376,1.99,primary
2023-06-05,ALL,2023-07-31,105.4274,103.4594,1.9005,-1.9,primary
2023-06-05,AMGN,2023-07-31,201.0127,223.5435,2.0935,9.12,primary
2023-06-05,CAT,2023-07-31,225.0635,266.0284,3.2879,14.91,re_entry
2023-06-05,GS,2023-07-31,314.6,330.7036,1.9005,3.22,primary
2023-06-05,O,2023-07-31,52.2271,50.9948,1.2376,-1.24,primary
2023-06-05,OKE,2023-07-31,51.8936,56.5851,2.5652,6.48,primary
2023-06-05,PGR,2023-07-31,119.6776,115.7795,1.9005,-1.9,primary
2023-06-05,PM,2023-07-31,81.0191,85.3113,1.099,4.2,primary
2023-06-12,A,2023-08-07,118.6668,124.5177,2.3287,2.6,primary
2023-06-12,AMT,2023-08-07,175.601,171.736,1.5238,-1.52,primary
2023-06-12,BMY,2023-08-07,58.1803,54.3233,3.0157,-3.02,primary
2023-06-12,CB,2023-08-07,188.1996,195.6846,2.2737,1.7,primary
2023-06-12,DE,2023-08-07,392.1119,419.8023,3.0013,4.06,re_entry
2023-06-12,ET,2023-08-07,10.2823,10.2342,2.7486,-2.75,primary
2023-06-12,IDXX,2023-08-07,483.03,505.51,2.3287,2.33,primary
2023-06-12,ODFL,2023-08-07,160.1984,202.1948,1.7538,24.46,primary
2023-06-12,TXN,2023-08-07,162.7339,154.087,3.4964,-3.5,primary
2023-06-12,WAT,2023-08-07,269.2,291.66,2.3287,6.01,primary
2023-06-26,ALL,2023-08-21,102.6778,99.0054,2.2821,-2.28,primary
2023-06-26,CME,2023-08-21,163.7851,179.6341,2.0135,7.66,primary
2023-06-26,CVX,2023-08-21,139.9453,142.8796,1.866,0.23,primary
2023-06-26,DIS,2023-08-21,87.2259,81.4421,2.3704,-2.37,primary
2023-06-26,DUK,2023-08-21,80.6517,82.3269,1.5294,0.55,primary
2023-06-26,EPD,2023-08-21,21.6878,22.0729,2.7587,-0.98,primary
2023-06-26,EXC,2023-08-21,36.7408,36.6699,1.5294,-1.53,primary
2023-06-26,FANG,2023-08-21,118.3175,135.4641,2.7587,11.73,primary
2023-06-26,MS,2023-08-21,78.0306,76.742,2.2821,-2.28,primary
2023-06-26,NEE,2023-08-21,68.4114,62.6582,1.5294,-1.53,primary
2023-06-26,NEM,2023-08-21,40.0261,35.9447,1.5294,-1.53,primary
2023-06-26,O,2023-08-21,51.2668,48.4237,1.5294,-1.53,primary
2023-06-26,OKE,2023-08-21,53.5239,57.1367,2.7587,3.99,primary
2023-06-26,OXY,2023-08-21,56.0148,58.9109,1.866,3.3,primary
2023-06-26,PCG,2023-08-21,17.0819,16.5086,1.5294,-1.53,primary
2023-06-26,SBUX,2023-08-21,92.4389,89.5733,1.7603,-1.76,primary
2023-06-26,SRE,2023-08-21,66.1882,65.6015,1.5294,-1.53,primary
2023-06-26,XOM,2023-08-21,97.677,99.3959,2.7587,-1.0,primary
2023-06-26,YUM,2023-08-21,131.415,123.0587,1.7603,-1.76,primary
2023-07-10,ADI,2023-09-04,183.3857,170.34,1.4424,-1.44,primary
2023-07-10,AMGN,2023-09-04,208.9794,240.3148,3.2532,11.74,primary
2023-07-10,BKNG,2023-09-04,2814.3447,3085.46,4.9697,4.66,primary
2023-07-10,CME,2023-09-04,164.5276,181.1987,3.5788,6.55,primary
2023-07-10,ET,2023-09-04,10.3465,11.3044,3.1627,6.1,primary
